Keyword,Software_Package,Identifier,Highlight,Citation,Bibcode,Alternate Bibcode,BibGroup,Publisher,Article_ID,DOI,Pub. Year,Author,Title
AstroPy,AstroPy,0,and analysis of Mars CRISM data [2]. Figure 1: Snap of <em>Astropy</em> lookup table for band names and corresponding An <em>Astropy</em> [8] table (see Figure 1) is first made on Jupyter Notebook by extracting data on the different https:&#x2F;&#x2F;github.com&#x2F;planetserver&#x2F;PS_ Python_API. [8] <em>Astropy</em> Collaboration. <em>Astropy:</em> A community Python package for astronomy.,TRUE,2017LPI....48.1814H,,,Lunar and Planetary Science Conference,2017LPI....48.1814H,,2017,"Halder, A.",PlanetServer Python API - Visualization and Analysis of CRISM images
AstroPy,AstroPy,0,"packages got a significant push. With <em>Astropy</em> <em>(Astropy</em> Collaboration et al. 2013), a new and coordinated and 3): <em>Astropy</em> and its affiliated packages, sunpy • Virtual Observatory: MOC (Java+Python), Savot, Samp, but also those who reported bugs, submitted patches or otherwise donated their resources to the project. References <em>Astropy</em>",TRUE,2016arXiv161107203S,,,arXiv e-prints,2016arXiv161107203S|arXiv:1611.07203,,2016,"Streicher, Ole",Debian Astro: An open computing platform for astronomy
AstroPy,AstroPy,0,"solely depends on <em>Astropy</em> <em>(Astropy</em> Collaboration 2018) and does not need any LSST infrastructure. from <em>astropy</em>.io import fits from astro_metadata_translator import ObservationInfo hdul = fits.open(&quot;hsc.fits&quot;) and in-kind support from LSSTC Institutional Members. References <em>Astropy</em> Collaboration 2018, AJ, 156, 123",TRUE,2018arXiv181208085J,,,arXiv e-prints,2018arXiv181208085J|arXiv:1812.08085,,2018,"Jenness, Tim",Abstracting the storage and retrieval of image data at the LSST
AstroPy,AstroPy,0,"the package. The pycraf package makes use of the <em>AstroPy</em> package template providing a sophisticated build of the <em>Astropy</em> (physical) units module, which is well documented on the <em>Astropy</em> website7 . 3.1 Conversions Furthermore, several Decibel units are defined, e.g.: Listing 1. Conversions module. 1 import <em>astropy</em>.units as u 2.html for further details. 7 <em>http:&#x2F;&#x2F;docs.astropy.org&#x2F;en&#x2F;stable&#x2F;units&#x2F;</em> 20 21 22 23 24 25 26 27 28 3",TRUE,2018AdRS...16..177W,2018arXiv180511434W,,Advances in Radio Science,2018arXiv180511434W|2018AdRS...16..177W|10.5194/ars-16-177-2018|10.5194/ars-16-177-2018|2018arXiv180511434W|arXiv:1805.11434,10.5194/ars-16-177-2018,2018,"Winkel, Benjamin",Spectrum management and compatibility studies with Python
AstroPy,AstroPy,0,"of stingray,4 a library built entirely in the widely-used Python language and based on <em>astropy</em> functionality. exclusively on numpy (van der Walt et al. 2011), scipy (Jones et al. 2001–) and <em>astropy</em> (The <em>Astropy</em> documentation, and tests. As an <em>Astropy</em> Affiliated Package,7 we follow the coding standards as well as community guidelines (including the Code of Conduct) set out by the <em>Astropy</em> community. All code within the stingray",TRUE,2019arXiv190107681H,,,arXiv e-prints,2019arXiv190107681H|arXiv:1901.07681,,2019,"Huppenkothen, D.",Stingray: A Modern Python Library For Spectral Timing
AstroPy,AstroPy,0,"-sharing and reuse in astronomy, as exemplified by projects such as <em>Astropy</em> <em>(Astropy</em> Collaboration et al., 2013) (for example, the ASASSN alerts feed). import voeventdb.remote.apiv1 as apiv1 from <em>astropy</em>.coordinates import of GR",TRUE,2016arXiv160603735S,,,arXiv e-prints,2016arXiv160603735S|arXiv:1606.03735,,2016,"Staley, Tim D.",The 4 Pi Sky Transient Alerts Hub
AstroPy,AstroPy,0,"<em>Astropy)</em> which offers new tools to manipulate MUSE-specific data. We present different examples an important collection of libraries (Numpy, Scipy, Matplotlib, <em>Astropy</em> <em>[Astropy</em> Collaboration &amp; al (2013)] 339659-MUSICOS. References <em>Astropy</em> Collaboration, &amp; al 2013, aap, 558, A33. 1307.6212 Bacon, &amp; al 2010, in Ground",TRUE,2017arXiv171003554P,,,arXiv e-prints,2017arXiv171003554P|arXiv:1710.03554,,2017,"Piqueras, Laure",MPDAF - A Python package for the analysis of VLT/MUSE data
AstroPy,AstroPy,0,"management software stack of the Large Synoptic Survey Telescope (Juri?, 2015) and the popular ?<em>AstroPy</em>? package <em>(Astropy</em> Collaboration ?et al.,? 2013). Releasing source code is important for transparency A., ?et al?. 2015, Improving software citation and credit. ?arXiv preprint arXiv:1512.07919 <em>Astropy</em> Collaboration ?et al. ?2013 <em>Astropy:</em> A community Python package for astronomy. ?A&amp;A?, 558, A33 Barnes N. 2010,",TRUE,2018arXiv180200552S,,,arXiv e-prints,2018arXiv180200552S|arXiv:1802.00552,,2018,"Shamir, Lior",Best Practices for a Future Open Code Policy: Experiences and Vision of the Astrophysics Source Code Library
AstroPy,AstroPy,0,"and visualisation, respectively. Building upon these foundations, packages such as <em>astropy</em> (astronomy; <em>Astropy</em> of a template map called GenericMap, which is a subclass of <em>astropy.nddata.NDData.</em> NDData is a generic wrapper for future integration with <em>astropy.</em> In order to provide instrument- or detector-specific integration, using the <em>astropy</em>.io.votable package. This format has the advantage of containing metadata with information",TRUE,2015CS&D....8a4009S,2015arXiv150502563S,Solar Dynamics Observatory,Computational Science and Discovery,2015arXiv150502563S|2015CS&D....8a4009S|10.1088/1749-4699/8/1/014009|arXiv:1505.02563|10.1088/1749-4699/8/1/014009|2015arXiv150502563S,10.1088/1749-4699/8/1/014009,2015,SunPy Community,SunPy—Python for solar physics
AstroPy,AstroPy,0,"profile implemented in <em>astropy</em>.modeling16 is purely symmetric while the 2D Gaussian implements <em>“astropy&#x2F;ccdproc:</em> v1.3.0.post1,” (2017). 15 L. Bradley, B. Sipocz, T. Robitaille, et al., <em>“astropy&#x2F;photutils:</em> v0.4,” (2017). 16 <em>Astropy</em> Collaboration, T. P. Robitaille, E. J. Tollerud, et al., “<em>Astropy:</em> A community Python",TRUE,2018SPIE10700E..5CP,,,Society of Photo-Optical Instrumentation Engineers (SPIE) Conference Series,2018SPIE10700E..5CP|10.1117/12.2313141|10.1117/12.2313141,10.1117/12.2313141,2018,"Pickering, T. E.",Seeing statistics and characteristics at the MMT Observatory 2003-2018
AstroPy,AstroPy,0,"exemplified by the <em>astropy</em> python library (Robitaille et al. 2013), dotastronomy community, and collaborative libraries (e.g., numpy, scipy), <em>astropy</em> routines, and other community software (e.g., emcee; Foreman as <em>astropy</em> has recently begun the process 12 A. J. Burgasser of integrating spectral analysis tools N., &amp; Liu, M. C. 2013, ApJ, 772, 79 <em>Astropy</em> Collaboration, Robitaille, T. P., Tollerud, E. J., et al.",TRUE,2017ASInC..14....7B,2017arXiv170700062B,,Astronomical Society of India Conference Series,2017arXiv170700062B|2017ASInC..14....7B|arXiv:1707.00062|2017arXiv170700062B,,2017,"Burgasser, A. J.",The SpeX Prism Library Analysis Toolkit (SPLAT): A Data Curation Model
AstroPy,AstroPy,0,"for the NFW. The Colossus (Diemer 2017) and <em>astropy</em>-halotools <em>(Astropy</em> Collaboration 2013) packages use <em>andhttps:&#x2F;&#x2F;github.com&#x2F;astropy&#x2F;halotools&#x2F;blob&#x2F;master&#x2F;halotools&#x2F;</em> respectively. For the second technique (projected Uniform sampling on the QDF), all published",TRUE,2018RNAAS...2b..55R,2018arXiv180509550R,,Research Notes of the American Astronomical Society,2018arXiv180509550R|2018RNAAS...2b..55R|10.3847/2515-5172/aacc70|arXiv:1805.09550|10.3847/2515-5172/aacc70|2018arXiv180509550R,10.3847/2515-5172/aacc70,2018,"Robotham, A. S. G.",A Short Research Note on Calculating Exact Distribution Functions and Random Sampling for the 3D NFW Profile
AstroPy,AstroPy,0,"os #--- import pylab stuff import pylab as plt import numpy as np #--- import <em>astropy</em> stuff from <em>astropy</em>.table import Table, Column #--- import astroquery stuff from astroquery.vizier import Vizier&#x2F;table This can be made using the <em>astropy</em>.table module. #--- make my own table... MyS4N = Table( [objhip, teff, logg, mtal, vsini],",TRUE,2014arXiv1408.7026P,,,arXiv e-prints,2014arXiv1408.7026P|arXiv:1408.7026,,2014,"Paletou, F.",Using Virtual Observatory with Python: querying remote astronomical databases
AstroPy,AstroPy,0,"using IDL libraries or <em>Astropy</em> <em>(Astropy</em> Collaboration et al. 2013). Compare the ubiquity of FITS files shortcut copies the coordinate under the mouse in either a decimal, sexagesimal, or <em>Astropy</em> object format. archives. An interface to <em>Astropy</em> would allow Python users to use Nightlight as a display tool and drive",TRUE,2017PASP..129e8003M,,,Publications of the Astronomical Society of the Pacific,2017PASP..129e8003M|10.1088/1538-3873/129/975/058003|10.1088/1538-3873/129/975/058003,10.1088/1538-3873/129/975/058003,2017,"Muna, Demitri",Introducing Nightlight: A New FITS Viewer
AstroPy,AstroPy,0,"are obtained using <em>Astropy</em>’s32 WCS module to manage FITS image to World Coordinate System (WCS) transformations. <em>Astropy</em> that uses <em>Astropy</em>.32 Computing mipmaps for these very large FITS images enables a more efficient sharing coordinates (RA-Dec) are handled via <em>Astropy</em>.32 We originally used JSky’s utilities, but eventually realized <em>Astropy,</em> and JSky). We then decided to use <em>Astropy,</em> which is already part of our framework. This adds",TRUE,2016SPIE.9913E..0WP,,,Software and Cyberinfrastructure for Astronomy IV,2016SPIE.9913E..0WP|10.1117/12.2231191|10.1117/12.2231191,10.1117/12.2231191,2016,"Pietriga, Emmanuel",Exploratory visualization of astronomical data on ultra-high-resolution wall displays
AstroPy,AstroPy,0,"making use of standard libraries such as numpy, matplotlib, <em>astropy</em>,10 and pysynphot. It includes support of the <em>astropy</em> library, including transitioning dependencies such as FITS and ASCII table I&#x2F;O to use the relevant <em>astropy</em> functionality instead of prior libraries such as pyfits and atpy which have beed merged. • A much improved configuration settings system using the <em>astropy</em>.config framework, to allow user preferences",FALSE,2014SPIE.9143E..3XP,,,"Space Telescopes and Instrumentation 2014: Optical, Infrared, and Millimeter Wave",2014SPIE.9143E..3XP|10.1117/12.2056689|10.1117/12.2056689,10.1117/12.2056689,2014,"Perrin, Marshall D.",Updated point spread function simulations for JWST with WebbPSF
AstroPy,AstroPy,0,"the CASA15 task capabilities as well as the packages Scipy,16–19 APLpy,20 <em>Astropy</em>,21,22 and Astroquery Observatory is operated by ESO, AUI&#x2F;NRAO, and NAOJ. This research made use of <em>Astropy,</em> a communitydeveloped core Python package for Astronomy <em>(Astropy</em> Collaboration, 2018). This research has made use The <em>Astropy</em> Collaboration et al., “The <em>Astropy</em> project: building an inclusive, open-science project",TRUE,2018JATIS...4b8001B,,,"Journal of Astronomical Telescopes, Instruments, and Systems",2018JATIS...4b8001B|10.1117/1.JATIS.4.2.028001|10.1117/1.JATIS.4.2.028001,10.1117/1.JATIS.4.2.028001,2018,"Burkutean, Sandra",KAFE: the Key-analysis Automated FITS-images Explorer
AstroPy,AstroPy,0,"therein. This research made use of <em>Astropy,</em> a community-developed core Python package for Astronomy <em>(Astropy</em> at http:&#x2F;&#x2F;aplpy.github.com. References <em>Astropy</em> Collaboration 2013, A&amp;A, 558, A33. 1307.6212 Carpenter, B., Gelman,",TRUE,2016arXiv161106287R,,,arXiv e-prints,2016arXiv161106287R|arXiv:1611.06287,,2016,"Roehlly, Yannick",XID+ a new prior-based extraction tool for Herschel-SPIRE maps
AstroPy,AstroPy,0,programming language. • <em>Astropy:</em> the <em>Astropy</em> Project is a community effort to develop a single core package which includes the core packages listed above. The development of SunPy is associated with that of <em>Astropy.</em>,FALSE,2014CEAB...38...67C,,,Central European Astrophysical Bulletin,2014CEAB...38...67C,,2014,"Campos Rozo, J. I.",SunPy: Python for Solar Physics. An implementation for local correlation tracking
AstroPy,AstroPy,0,"specreduce3, pyhrs (Crawford 2015), and contributions made to the <em>astropy</em> package <em>(Astropy</em> Collaboration of South Africa and the SALT Foundation. References <em>Astropy</em> Collaboration 2013, A&amp;A, 558, A33 Crause,",TRUE,2017ASPC..512..375C,2018ASPC..512..375C|2017adass..25..375C,,Astronomical Data Analysis Software and Systems XXV,2018ASPC..512..375C|2017adass..25..375C|2017ASPC..512..375C|2018ASPC..512..375C|2017adass..25..375C,,2017,"Crawford, S. M.",PySALT: The SALT Data Reduction Framework
AstroPy,AstroPy,0,• How to query ESASky with a python script using <em>astropy&#x2F;astroquery:</em> cone search14 • How to query ESASky with a python script using <em>astropy&#x2F;astroquery:</em> single object15 5. Acknowledgments Please acknowledge publications:&#x2F;&#x2F;youtu.be&#x2F;w_kO5PIWDxM and python <em>astropy</em> readthedocs.io&#x2F;en&#x2F;latest&#x2F;esasky&#x2F;esasky.html module 15 https:&#x2F;&#x2F;youtu.be&#x2F;10WeEcVQlWo 16,FALSE,2017arXiv171204114M,,,arXiv e-prints,2017arXiv171204114M|arXiv:1712.04114,,2017,"Merín, Bruno",ESASky v.2.0: all the skies in your browser
AstroPy,AstroPy,0,"the <em>AstroPy(Astropy</em> Collaboration et al. 2013) to manipulate the FITS file, which can collect the FITS file http:&#x2F;&#x2F;www.ivoa.net&#x2F;documents&#x2F;TAP&#x2F; 2@1@@327&#x2F;REC-TAP- 1 . @ .html 2014, SkyTools. http : &#x2F;&#x2F;pgfoundry. org&#x2F;proj ects&#x2F;skytools <em>Astropy</em>",TRUE,2015ASPC..495..483H,2014arXiv1411.5071H|2015adass..24..483H,,Astronomical Data Analysis Software an Systems XXIV (ADASS XXIV),2014arXiv1411.5071H|2015adass..24..483H|2015ASPC..495..483H|2014arXiv1411.5071H|arXiv:1411.5071|2015adass..24..483H,,2015,"He, B.","AstroCloud, a Cyber-Infrastructure for Astronomy Research: Data Archiving and Quality Control"
AstroPy,AstroPy,0,"-source community, in particular, the <em>Astropy</em> collaboration <em>(Astropy</em> Collaboration et al. 2013) and also thank contributors of SciPy, Matplotlib, and Numpy. References <em>Astropy</em> Collaboration, Robitaille, T. P., Tollerud,",TRUE,2018arXiv180305005P,,,arXiv e-prints,2018arXiv180305005P|arXiv:1803.05005,,2018,"Pessa, Ismael",PyMUSE: a Python package for VLT/MUSE data
AstroPy,AstroPy,0,"-purpose language and benefits from a lot of modules. In the astrophysics field, <em>astropy</em> <em>(Astropy</em> Collaboration or contact the team at cigale@lam.fr. References <em>Astropy</em> Collaboration, Robitaille, T. P., et al. 2013, A&amp;A,",TRUE,2014ASPC..485..347R,2014adass..23..347R|2013arXiv1309.6366R,,Astronomical Data Analysis Software and Systems XXIII,2014adass..23..347R|2013arXiv1309.6366R|2014ASPC..485..347R|2014adass..23..347R|arXiv:1309.6366|2013arXiv1309.6366R,,2014,"Roehlly, Y.",Pcigale: Porting Code Investigating Galaxy Emission to Python
AstroPy,AstroPy,0,"et al. (2018), and positions are converted to Galactic coordinates using the <em>astropy</em>.coordinates package <em>(Astropy</em> Collaboration et al. 2013; <em>Astropy</em> Collaboration et al. 2018). We use the default options in <em>astropy</em>.coordinates for the position of the Sun (R = 8.3 kpc; Gillessen et al. 2009). The “sky (High-resolution Space Telescope PROper MOtion) Collaboration.4 This research made use of <em>Astropy,</em> a community",TRUE,2018arXiv181012201C,,,arXiv e-prints,2018arXiv181012201C|arXiv:1810.12201,,2018,"Cunningham, Emily C.",HALO7D II: The Halo Velocity Ellipsoid and Velocity Anisotropy with Distant Main Sequence Stars
