Software_name,File_name,Article_id,Alias,ID,XML_tag1,XML_tag2,XML_tag1_content,XML_tag2_content,Publication_year,Journal_title,Publisher
RADMC-3D,apjl_723_2_243.xml,"apjl340339, ASJOAB, 10.1088/2041-8205/723/2/L243, 340339",2004A&A...417..159D,1,ext-link,nlm-citation,2004A&A...417..159D,"
<person-group person-group-type=""author"">
<name><",2010,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_754_1_18.xml,"apjl436928, ASJOAB, 10.1088/2041-8205/754/1/L18, 436928",2004A&A...417..159D,1,ext-link,nlm-citation,2004A&A...417..159D,"
<person-group person-group-type=""author"">
<name><",2012,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_758_1_19.xml,"apjl442261, ASJOAB, 10.1088/2041-8205/758/1/L19, 442261",2004A&A...417..159D,1,ext-link,nlm-citation,2004A&A...417..159D,"
<person-group person-group-type=""author"">
<name><",2012,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_798_1_2.xml,"apjl506119, ASJOAB, 10.1088/2041-8205/798/1/L2, 506119, LET31847",2004A&A...417..159D,1,ext-link,nlm-citation,2004A&A...417..159D,"
<person-group person-group-type=""author"">
<name><",2015,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjs_195_2_21.xml,"apjs396550, ASJOAB, 10.1088/0067-0049/195/2/21, 396550",2004A&A...417..159D,1,ext-link,nlm-citation,2004A&A...417..159D,"
<person-group person-group-type=""author"">
<name><",2011,The Astrophysical Journal Supplement Series,The American Astronomical Society
RADMC-3D,apjs_205_1_5.xml,"apjs459664, ASJOAB, 10.1088/0067-0049/205/1/5, 459664",2004A&A...417..159D,1,ext-link,nlm-citation,2004A&A...417..159D,"
<person-group person-group-type=""author"">
<name><",2013,The Astrophysical Journal Supplement Series,The American Astronomical Society
RADMC-3D,apjs_217_1_6.xml,"apjs508869, 10.1088/0067-0049/217/1/6, 508869, ApJS97150",2004A&A...417..159D,1,ext-link,element-citation,2004A&A...417..159D,"
<person-group person-group-type=""author"">
<name>
",2015,The Astrophysical Journal Supplement Series,The American Astronomical Society
RADMC-3D,apjs_225_2_26.xml,"apjsaa2a15, 10.3847/0067-0049/225/2/26, aa2a15, ApJ98325",2004A&A...417..159D,1,ext-link,element-citation,2004A&A...417..159D,"
<person-group person-group-type=""author"">
<name>
",2016,The Astrophysical Journal Supplement Series,The American Astronomical Society
RADMC-3D,apj_695_2_1024.xml,"apj300251, ASJOAB, 10.1088/0004-637X/695/2/1024, 300251",2004A&A...417..793P,1,ext-link,nlm-citation,2004A&A...417..793P,"
<person-group person-group-type=""author"">
<name>
",2009,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_717_2_693.xml,"apj347857, ASJOAB, 10.1088/0004-637X/717/2/693, 347857",2004A&A...417..793P,1,ext-link,nlm-citation,2004A&A...417..793P,"
<person-group person-group-type=""author"">
<name><",2010,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_722_2_1556.xml,"apj364672, ASJOAB, 10.1088/0004-637X/722/2/1556, 364672",2004A&A...417..793P,1,ext-link,nlm-citation,2004A&A...417..793P,"
<person-group person-group-type=""author"">
<name><",2010,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_742_1_39.xml,"apj404720, ASJOAB, 10.1088/0004-637X/742/1/39, 404720",2004A&A...417..793P,1,ext-link,nlm-citation,2004A&A...417..793P,"
<person-group person-group-type=""author"">
<name>
",2011,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_744_2_118.xml,"apj407949, ASJOAB, 10.1088/0004-637X/744/2/118, 407949",2004A&A...417..793P,1,ext-link,nlm-citation,2004A&A...417..793P,"
<person-group person-group-type=""author"">
<name><",2012,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_751_1_27.xml,"apj426656, ASJOAB, 10.1088/0004-637X/751/1/27, 426656",2004A&A...417..793P,1,ext-link,nlm-citation,2004A&A...417..793P,"
<person-group person-group-type=""author"">
<name><",2012,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_796_2_141.xml,"apj503765, ASJOAB, 10.1088/0004-637X/796/2/141, 503765, ApJ95750",2004A&A...417..793P,1,ext-link,nlm-citation,2004A&A...417..793P,"
<person-group person-group-type=""author"">
<name><",2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_797_1_4.xml,"apj504081, ASJOAB, 10.1088/0004-637X/797/1/4, 504081, ApJ96133",2004A&A...417..793P,1,ext-link,nlm-citation,2004A&A...417..793P,"
<person-group person-group-type=""author"">
<name><",2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_798_1_11.xml,"apj502148, ASJOAB, 10.1088/0004-637X/798/1/11, 502148, ApJ95363",2004A&A...417..793P,1,ext-link,nlm-citation,2004A&A...417..793P,"
<person-group person-group-type=""author"">
<name><",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apjs_196_2_22.xml,"apjs404845, ASJOAB, 10.1088/0067-0049/196/2/22, 404845",2004A&A...417..793P,1,ext-link,nlm-citation,2004A&A...417..793P,"
<person-group person-group-type=""author"">
<name>
",2011,The Astrophysical Journal Supplement Series,The American Astronomical Society
RADMC-3D,apjs_220_1_14.xml,"apjs518847, 10.1088/0067-0049/220/1/14, 518847, ApJS97348",2004A&A...417..793P,1,ext-link,element-citation,2004A&A...417..793P,"
<person-group person-group-type=""author"">
<name>
",2015,The Astrophysical Journal Supplement Series,The American Astronomical Society
RADMC-3D,apj_835_2_230.xml,"apjaa5549, 10.3847/1538-4357/835/2/230, aa5549, AAS02969",2011ascl.soft08016D,1,ext-link,comment,2011ascl.soft08016D,"ascl:<ext-link ext-link-type=""uri"" xlink:href=""htt",2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_783_2_93.xml,"apj491037, ASJOAB, 10.1088/0004-637X/783/2/93, 491037, ApJ93009",2012ascl.soft02015D,1,ext-link,nlm-citation,2012ascl.soft02015D,"
<person-group person-group-type=""author"">
<name><",2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_806_1_23.xml,"apj513379, 10.1088/0004-637X/806/1/23, 513379, ApJ98029",2012ascl.soft02015D,1,ext-link,element-citation,2012ascl.soft02015D,"
<person-group person-group-type=""author"">
<name>
",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_822_1_12.xml,"apj523155, 10.3847/0004-637X/822/1/12, 523155, ApJ99729",2012ascl.soft02015D,1,ext-link,element-citation,2012ascl.soft02015D,"
<person-group person-group-type=""author"">
<name>
",2016,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_827_2_144.xml,"apjaa22ec, 10.3847/0004-637X/827/2/144, aa22ec, AAS00009",2012ascl.soft02015D,1,ext-link,element-citation,2012ascl.soft02015D,"
<person-group person-group-type=""author"">
<name>
",2016,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_835_2_118.xml,"apjaa54af, 10.3847/1538-4357/835/2/118, aa54af, AAS02911",2012ascl.soft02015D,1,ext-link,element-citation,2012ascl.soft02015D,"
<person-group person-group-type=""author"">
<name>
",2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_840_1_60.xml,"apjaa696c, 10.3847/1538-4357/aa696c, aa696c, AAS04283",2012ascl.soft02015D,1,ext-link,element-citation,2012ascl.soft02015D,"
<person-group person-group-type=""author"">
<name>
",2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apjl_777_2_31.xml,"apjl486277, ASJOAB, 10.1088/2041-8205/777/2/L31, 486277, LET30949",2012ascl.soft02015D,1,ext-link,nlm-citation,2012ascl.soft02015D,"
<person-group person-group-type=""author"">
<name><",2013,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apjl_813_1_L14.xml,"apjl521092, 10.1088/2041-8205/813/1/L14, 521092, LET33208",2012ascl.soft02015D,1,ext-link,element-citation,2012ascl.soft02015D,"
<person-group person-group-type=""author"">
<name>
",2015,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apj_806_1_23.xml,"apj513379, 10.1088/0004-637X/806/1/23, 513379, ApJ98029",ascl:1202.015,1,volume,element-citation,ascl:1202.015,"
<person-group person-group-type=""author"">
<name>
",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apjl_777_2_31.xml,"apjl486277, ASJOAB, 10.1088/2041-8205/777/2/L31, 486277, LET30949",ascl:1202.015,1,fpage,nlm-citation,ascl:1202.015,"
<person-group person-group-type=""author"">
<name><",2013,The Astrophysical Journal Letters,The American Astronomical Society
RADMC-3D,apj_719_1_831.xml,"apj351889, ASJOAB, 10.1088/0004-637X/719/1/831, 351889",radmc,0,ext-link,p,http://www.mpia.de/homes/dullemon/radtrans/radmc-3d/index.html,"<ext-link ext-link-type=""url"">http://www.mpia.de/h",2010,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_725_1_134.xml,"apj370598, ASJOAB, 10.1088/0004-637X/725/1/134, 370598",radmc,0,ext-link,p,http://www.mpia.de/homes/dullemon/radtrans/radmc-3d/index.html,"<ext-link ext-link-type=""url"">http://www.mpia.de/h",2010,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_742_1_39.xml,"apj404720, ASJOAB, 10.1088/0004-637X/742/1/39, 404720",radmc,0,ext-link,p,http://www.mpia.de/homes/dullemon/radtrans/radmc/,"See <ext-link ext-link-type=""url"">http://www.mpia.de/homes/dullemon/radtrans/radmc/</ext-link>",2011,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_750_1_64.xml,"apj425281, ASJOAB, 10.1088/0004-637X/750/1/64, 425281",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,This code is publicly available with the permissio,2012,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_756_2_168.xml,"apj439478, ASJOAB, 10.1088/0004-637X/756/2/168, 439478",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"<ext-link ext-link-type=""url"">http://www.ita.uni-h",2012,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_757_2_129.xml,"apj441353, ASJOAB, 10.1088/0004-637X/757/2/129, 441353",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"<ext-link ext-link-type=""url"">http://www.ita.uni-h",2012,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_760_1_91.xml,"apj448067, ASJOAB, 10.1088/0004-637X/760/1/91, 448067",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"<ext-link ext-link-type=""url"">http://www.ita.uni-h",2012,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_762_2_113.xml,"apj453725, ASJOAB, 10.1088/0004-637X/762/2/113, 453725",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"In this work, we use the radiative transfer code R",2013,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_762_2_120.xml,"apj452669, ASJOAB, 10.1088/0004-637X/762/2/120, 452669",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"<ext-link ext-link-type=""url"">http://www.ita.uni-h",2013,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_771_2_129.xml,"apj476413, ASJOAB, 10.1088/0004-637X/771/2/129, 476413, ApJ91573",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"<ext-link ext-link-type=""url"">http://www.ita.uni-h",2013,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_775_2_136.xml,"apj483839, ASJOAB, 10.1088/0004-637X/775/2/136, 483839, ApJ91282",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"<ext-link ext-link-type=""url"">http://www.ita.uni-h",2013,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_784_1_61.xml,"apj489106, ASJOAB, 10.1088/0004-637X/784/1/61, 489106, ApJ93049",radmc,0,sc,p,radmc-3d,"In this section, we investigate the outflow morpho",2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_784_1_61.xml,"apj489106, ASJOAB, 10.1088/0004-637X/784/1/61, 489106, ApJ93049",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/dullemond/software/radmc-3d/,"<ext-link ext-link-type=""url"">http://www.ita.uni-h",2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_784_1_61.xml,"apj489106, ASJOAB, 10.1088/0004-637X/784/1/61, 489106, ApJ93049",radmc,0,sc,p,radmc-3d,We post-process the simulations with <sc>radmc-3d<,2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_784_1_80.xml,"apj490928, ASJOAB, 10.1088/0004-637X/784/1/80, 490928, ApJ91662",radmc,0,sc,p,radmcâ€“3d,"The <xref ref-type=""bibr"" rid=""apj490928r96"">S11</",2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_784_1_80.xml,"apj490928, ASJOAB, 10.1088/0004-637X/784/1/80, 490928, ApJ91662",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"See <ext-link ext-link-type=""url"">http://www.ita.u",2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_784_1_80.xml,"apj490928, ASJOAB, 10.1088/0004-637X/784/1/80, 490928, ApJ91662",radmc,0,sc,p,radmcâ€“3d,"The <xref ref-type=""bibr"" rid=""apj490928r96"">S11</",2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_784_1_80.xml,"apj490928, ASJOAB, 10.1088/0004-637X/784/1/80, 490928, ApJ91662",radmc,0,sc,p,radmcâ€“3d,"The <xref ref-type=""bibr"" rid=""apj490928r96"">S11</",2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_784_1_80.xml,"apj490928, ASJOAB, 10.1088/0004-637X/784/1/80, 490928, ApJ91662",radmc,0,sc,p,radmcâ€“3d,"The <xref ref-type=""bibr"" rid=""apj490928r96"">S11</",2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_788_1_14.xml,"apj494964, ASJOAB, 10.1088/0004-637X/788/1/14, 494964, ApJ93164",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"<ext-link ext-link-type=""url"">http://www.ita.uni-h",2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_788_1_59.xml,"apj495435, ASJOAB, 10.1088/0004-637X/788/1/59, 495435, ApJ93500",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"<ext-link ext-link-type=""url"">http://www.ita.uni-h",2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_797_1_4.xml,"apj504081, ASJOAB, 10.1088/0004-637X/797/1/4, 504081, ApJ96133",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"<ext-link ext-link-type=""url"">http://www.ita.uni-h",2014,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_799_2_235.xml,"apj506796, ASJOAB, 10.1088/0004-637X/799/2/235, 506796, ApJ96541",radmc,0,sc,p,radmc-3d,The goal of this paper is to study the distributio,2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_799_2_235.xml,"apj506796, ASJOAB, 10.1088/0004-637X/799/2/235, 506796, ApJ96541",radmc,0,sc,p,radmc-3d,"To compute the emission, we use the radiative tran",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_799_2_235.xml,"apj506796, ASJOAB, 10.1088/0004-637X/799/2/235, 506796, ApJ96541",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"<ext-link ext-link-type=""url"">http://www.ita.uni-h",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_799_2_235.xml,"apj506796, ASJOAB, 10.1088/0004-637X/799/2/235, 506796, ApJ96541",radmc,0,sc,p,radmc-3d,Optical depth indicates the degree of transparency,2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_799_2_235.xml,"apj506796, ASJOAB, 10.1088/0004-637X/799/2/235, 506796, ApJ96541",radmc,0,sc,p,radmc-3d,Line center optical depths calculated byâ€‰<sc>radmc,2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_802_2_86.xml,"apj509131, 10.1088/0004-637X/802/2/86, 509131, ApJ96550",radmc,0,sc,p,radmc-3d,We use the non-local thermodynamical equilibrium r,2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_802_2_86.xml,"apj509131, 10.1088/0004-637X/802/2/86, 509131, ApJ96550",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.deâˆ¼dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_802_2_86.xml,"apj509131, 10.1088/0004-637X/802/2/86, 509131, ApJ96550",radmc,0,sc,p,radmc-3d,We use the non-local thermodynamical equilibrium r,2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_802_2_86.xml,"apj509131, 10.1088/0004-637X/802/2/86, 509131, ApJ96550",radmc,0,sc,p,radmc-3d,We convert the <sc>radmc-3d</sc> outputs into skym,2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_802_2_86.xml,"apj509131, 10.1088/0004-637X/802/2/86, 509131, ApJ96550",radmc,0,sc,p,radmc-3d,"We derive the brightness temperature, <italic>T</i",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_803_1_18.xml,"apj509241, 10.1088/0004-637X/803/1/18, 509241, ApJ95646",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.deâˆ¼deullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_806_2_154.xml,"apj514289, 10.1088/0004-637X/806/2/154, 514289, ApJ98803",radmc,0,ext-link,p,www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_806_2_253.xml,"apj514106, 10.1088/0004-637X/806/2/253, 514106, ApJ97807",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_808_2_165.xml,"apj516002, 10.1088/0004-637X/808/2/165, 516002, ApJ98868",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"In this work, we use the radiative transfer code R",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_809_1_78.xml,"apj517662, 10.1088/0004-637X/809/1/78, 517662, ApJ98140",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,RADMC-3D is an open code of radiative transfer cal,2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_811_1_71.xml,"apj519322, 10.1088/0004-637X/811/1/71, 519322, ApJ97672",radmc,0,sc,p,radmc-3d,In order to compare the simulations directly with ,2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_811_1_71.xml,"apj519322, 10.1088/0004-637X/811/1/71, 519322, ApJ97672",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/âˆ¼dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_811_1_71.xml,"apj519322, 10.1088/0004-637X/811/1/71, 519322, ApJ97672",radmc,0,sc,p,radmc-3d,In order to assess the effects of cloud thickness ,2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_811_1_71.xml,"apj519322, 10.1088/0004-637X/811/1/71, 519322, ApJ97672",radmc,0,sc,p,radmc,"
<sc>radmc</sc> Runs",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_811_1_71.xml,"apj519322, 10.1088/0004-637X/811/1/71, 519322, ApJ97672",radmc,0,sc,p,radmc,"Model name, input <sc>radmc</sc> grid size, line-o",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_811_2_146.xml,"apj519717, 10.1088/0004-637X/811/2/146, 519717, ApJ99367",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_811_2_92.xml,"apj519381, 10.1088/0004-637X/811/2/92, 519381, ApJ99217",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_811_2_92.xml,"apj519381, 10.1088/0004-637X/811/2/92, 519381, ApJ99217",radmc,0,ext-link,comment,http://www.ita.uni-heidelberg.de/dullemond/software/radmc-3d/,"RADMC3D v0.39 <ext-link ext-link-type=""uri"" xlink:",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_812_2_126.xml,"apj520227, 10.1088/0004-637X/812/2/126, 520227, ApJ99213",radmc,0,ext-link,comment,http://www.ita.uni-heidelberg.de/dullemond/software/radmc-3d/,"RADMC3D v0.39 <ext-link ext-link-type=""uri"" xlink:",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_813_1_76.xml,"apj520804, 10.1088/0004-637X/813/1/76, 520804, ApJ99121",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_813_1_76.xml,"apj520804, 10.1088/0004-637X/813/1/76, 520804, ApJ99121",radmc,0,ext-link,comment,http://www.ita.uni-heidelberg.de/dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2015,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_818_1_76.xml,"apj522366, 10.3847/0004-637X/818/1/76, 522366, LET33405",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2016,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_819_1_61.xml,"apj522698, 10.3847/0004-637X/819/1/61, 522698, ApJ100993",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,To test the physical model for the dust envelope o,2016,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_823_2_160.xml,"apj523630, 10.3847/0004-637X/823/2/160, 523630, ApJ101554",radmc,0,ext-link,p,www.ita.uni-heidelberg.de/dullemond/software/radmc-3d/,"Available at: <ext-link ext-link-type=""uri"" xlink:",2016,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_830_1_32.xml,"apjaa321d, 10.3847/0004-637X/830/1/32, aa321d, ApJ102205",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2016,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_832_1_18.xml,"apjaa3ffa, 10.3847/0004-637X/832/1/18, aa3ffa, AAS01755",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2016,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_833_2_233.xml,"apjaa4c2c, 10.3847/1538-4357/833/2/233, aa4c2c, AAS01169",radmc,0,sc,p,radmc-3d,"Following <xref ref-type=""bibr"" rid=""apjaa4c2cbib6",2016,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_833_2_233.xml,"apjaa4c2c, 10.3847/1538-4357/833/2/233, aa4c2c, AAS01169",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2016,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_834_2_201.xml,"apjaa5019, 10.3847/1538-4357/834/2/201, aa5019, AAS01847",radmc,0,sc,p,radmc-3d,We complement our outflow identification by produc,2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_834_2_201.xml,"apjaa5019, 10.3847/1538-4357/834/2/201, aa5019, AAS01847",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_835_2_118.xml,"apjaa54af, 10.3847/1538-4357/835/2/118, aa54af, AAS02911",radmc,0,sc,p,radmc-3d,We use the results of our hydrodynamic simulations,2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_839_1_56.xml,"apjaa5818, 10.3847/1538-4357/839/1/56, aa5818, AAS03450",radmc,0,sc,p,radmc-3d,"Based on the star and disk model, we perform a rad",2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_839_1_56.xml,"apjaa5818, 10.3847/1538-4357/839/1/56, aa5818, AAS03450",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d/,The code and more information are available at <ex,2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_839_1_56.xml,"apjaa5818, 10.3847/1538-4357/839/1/56, aa5818, AAS03450",radmc,0,sc,p,radmc-3d,Based on the temperature structure determined by <,2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_839_1_56.xml,"apjaa5818, 10.3847/1538-4357/839/1/56, aa5818, AAS03450",radmc,0,sc,p,radmc-3d,Combining the temperature structure obtained using,2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_841_1_39.xml,"apjaa6e4c, 10.3847/1538-4357/aa6e4c, aa6e4c, AAS04372",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/dullemond/software/radmc-3d/,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_841_1_39.xml,"apjaa6e4c, 10.3847/1538-4357/aa6e4c, aa6e4c, AAS04372",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/dullemond/software/radmc-3d/,<italic>Software:</italic> RADMCÂ (<ext-link ext-li,2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_842_1_9.xml,"apjaa71b4, 10.3847/1538-4357/aa71b4, aa71b4, AAS04301",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/dullemond/software/radmc-3d,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_843_1_63.xml,"apjaa6d58, 10.3847/1538-4357/aa6d58, aa6d58, AAS03939",radmc,0,sc,p,radmc-3d,We compared the GAS data to results calculated fro,2017,The Astrophysical Journal,The American Astronomical Society
RADMC-3D,apj_843_1_63.xml,"apjaa6d58, 10.3847/1538-4357/aa6d58, aa6d58, AAS03939",radmc,0,ext-link,p,http://www.ita.uni-heidelberg.de/~dullemond/software/radmc-3d,"
<ext-link ext-link-type=""uri"" xlink:href=""http://",2017,The Astrophysical Journal,The American Astronomical Society
